V , 1.767 , 2.155 , 0.788 , 2.473 , RS , 36579.769 , 6202.650 , 25109.308 , 4801.384 , PPM , 1.090 , 2.861 , 7.370 , 17.695 , 72.107 , 20.338 , 08-25-2021 13:14:05
V , 1.770 , 2.155 , 0.792 , 2.475 , RS , 36484.969 , 6204.773 , 24989.645 , 4793.248 , PPM , 1.090 , 2.868 , 7.401 , 17.721 , 71.895 , 20.374 , 08-25-2021 13:14:15
V , 1.756 , 2.155 , 0.793 , 2.474 , RS , 36934.921 , 6205.848 , 24949.942 , 4798.128 , PPM , 1.092 , 2.873 , 7.425 , 18.030 , 72.261 , 20.802 , 08-25-2021 13:14:24
V , 1.751 , 2.136 , 0.777 , 2.449 , RS , 37107.101 , 6301.069 , 25548.451 , 4896.769 , PPM , 1.086 , 2.786 , 7.007 , 17.190 , 69.771 , 19.639 , 08-25-2021 13:14:33
V , 1.747 , 2.142 , 0.788 , 2.458 , RS , 37245.610 , 6271.668 , 25109.308 , 4859.542 , PPM , 1.088 , 2.815 , 7.148 , 17.670 , 70.958 , 20.303 , 08-25-2021 13:14:43
V , 1.753 , 2.145 , 0.792 , 2.462 , RS , 37038.006 , 6255.408 , 24989.645 , 4844.770 , PPM , 1.090 , 2.827 , 7.206 , 17.952 , 71.799 , 20.695 , 08-25-2021 13:14:52
V , 1.750 , 2.136 , 0.784 , 2.456 , RS , 37127.791 , 6304.338 , 25278.561 , 4867.785 , PPM , 1.087 , 2.798 , 7.064 , 17.177 , 69.902 , 19.622 , 08-25-2021 13:15:02
V , 1.743 , 2.134 , 0.781 , 2.440 , RS , 37364.036 , 6314.168 , 25392.535 , 4930.104 , PPM , 1.086 , 2.781 , 6.981 , 17.240 , 69.528 , 19.708 , 08-25-2021 13:15:11
V , 1.731 , 2.114 , 0.762 , 2.414 , RS , 37778.376 , 6416.857 , 26154.433 , 5034.934 , PPM , 1.083 , 2.691 , 6.561 , 16.365 , 66.665 , 18.509 , 08-25-2021 13:15:20
V , 1.733 , 2.108 , 0.774 , 2.416 , RS , 37714.915 , 6449.271 , 25647.835 , 5027.252 , PPM , 1.083 , 2.656 , 6.397 , 16.232 , 66.131 , 18.328 , 08-25-2021 13:15:30
V , 1.743 , 2.088 , 0.778 , 2.418 , RS , 37363.901 , 6555.655 , 25507.218 , 5017.875 , PPM , 1.086 , 2.657 , 6.404 , 17.340 , 68.018 , 19.847 , 08-25-2021 13:15:40
V , 1.738 , 2.091 , 0.771 , 2.413 , RS , 37552.792 , 6538.537 , 25781.242 , 5040.924 , PPM , 1.083 , 2.637 , 6.311 , 16.842 , 67.203 , 19.161 , 08-25-2021 13:15:49
V , 1.732 , 2.095 , 0.774 , 2.416 , RS , 37750.012 , 6514.669 , 25680.993 , 5028.102 , PPM , 1.085 , 2.652 , 6.380 , 16.780 , 66.682 , 19.076 , 08-25-2021 13:15:59
V , 1.730 , 2.092 , 0.771 , 2.410 , RS , 37813.680 , 6533.991 , 25764.457 , 5052.915 , PPM , 1.082 , 2.642 , 6.335 , 16.817 , 66.682 , 19.127 , 08-25-2021 13:16:08
V , 1.735 , 2.088 , 0.775 , 2.414 , RS , 37630.168 , 6554.508 , 25622.887 , 5033.227 , PPM , 1.084 , 2.647 , 6.359 , 17.077 , 67.401 , 19.485 , 08-25-2021 13:16:18
V , 1.738 , 2.095 , 0.774 , 2.408 , RS , 37531.765 , 6514.669 , 25664.483 , 5057.208 , PPM , 1.083 , 2.629 , 6.274 , 16.486 , 66.024 , 18.675 , 08-25-2021 13:16:28
V , 1.721 , 2.083 , 0.765 , 2.394 , RS , 38119.921 , 6580.837 , 26017.625 , 5114.199 , PPM , 1.082 , 2.601 , 6.149 , 16.559 , 65.478 , 18.775 , 08-25-2021 13:16:39
V , 1.736 , 2.082 , 0.772 , 2.406 , RS , 37587.890 , 6588.880 , 25747.811 , 5065.799 , PPM , 1.086 , 2.587 , 6.086 , 16.842 , 66.379 , 19.161 , 08-25-2021 13:16:48
V , 1.728 , 2.072 , 0.768 , 2.397 , RS , 37884.634 , 6643.152 , 25907.453 , 5105.521 , PPM , 1.083 , 2.558 , 5.956 , 16.317 , 64.866 , 18.443 , 08-25-2021 13:17:00
V , 1.723 , 2.058 , 0.765 , 2.385 , RS , 38026.997 , 6717.907 , 26017.672 , 5155.194 , PPM , 1.081 , 2.535 , 5.853 , 16.401 , 64.762 , 18.559 , 08-25-2021 13:17:22
V , 1.721 , 2.060 , 0.763 , 2.365 , RS , 38112.702 , 6709.675 , 26111.532 , 5236.452 , PPM , 1.078 , 2.497 , 5.690 , 16.232 , 63.933 , 18.328 , 08-25-2021 13:17:32
V , 1.708 , 2.057 , 0.762 , 2.372 , RS , 38538.085 , 6724.959 , 26145.852 , 5208.915 , PPM , 1.079 , 2.519 , 5.784 , 16.220 , 63.336 , 18.312 , 08-25-2021 13:17:41
V , 1.714 , 2.058 , 0.765 , 2.378 , RS , 38342.656 , 6716.727 , 26017.625 , 5181.541 , PPM , 1.079 , 2.522 , 5.800 , 16.305 , 64.019 , 18.427 , 08-25-2021 13:17:51
V , 1.711 , 2.051 , 0.763 , 2.375 , RS , 38436.627 , 6760.382 , 26102.951 , 5193.884 , PPM , 1.078 , 2.511 , 5.749 , 16.268 , 63.745 , 18.378 , 08-25-2021 13:18:02
V , 1.707 , 2.054 , 0.762 , 2.366 , RS , 38582.103 , 6740.291 , 26128.692 , 5231.988 , PPM , 1.079 , 2.509 , 5.740 , 16.305 , 63.591 , 18.427 , 08-25-2021 13:18:12
V , 1.715 , 2.055 , 0.767 , 2.374 , RS , 38321.053 , 6734.383 , 25924.331 , 5199.189 , PPM , 1.079 , 2.489 , 5.656 , 16.293 , 63.557 , 18.410 , 08-25-2021 13:18:23
